id,class,language,source,topic,year,title,text,url,
130,false,pt,facebook,society,2020,"Após leitura labial, CBF desconsidera caso de racismo no jogo de ontem entre Flamengo x Bahia","Após leitura labial, CBF desconsidera caso de racismo no jogo de ontem entre Flamengo x Bahia.Após leitura labial apurada, fica claro que Gerson procura a confusão chamando Ramirez (Meia do Bahia) de ‘gringo de merda’; Ramirez rebate dizendo ‘cala boca, seu puto’. Gerson, por falsa acusação de racismo pode pegar um gancho de 5 a 12 jogos com a camisa do Flamengo, o caso se encontra em mãos pelo STJD e em breve teremos novidades sobre o caso.Não houve pedido de desculpas do Gerson ao garoto Ramirez pela falsa acusação de racismo”",https://piaui.folha.uol.com.br/lupa/2020/12/23/verificamos-cbf-gerson/,
131,false,pt,webpage,political,2020,VÍDEO: REPÓRTER ATACA FILHA DE BOLSONARO E PRESIDENTE REAGE; “vontade de encher sua boca de porrada”,"VÍDEO: REPÓRTER ATACA FILHA DE BOLSONARO E PRESIDENTE REAGE; “vontade de encher sua boca de porrada”. Um vídeo gravado no momento em que o presidente Jair Bolsonaro responde o repórter do O Globo mostra o outro lado da situação. Após o jornalista dizer que iria visitar a filha do presidente na cadeia, Bolsonaro logo responde “vontade de encher tua boca de porrada”. “Vamo visitar sua filha na cadeia”, disse o jornalista. O ataque feito pelo repórter à filha do presidente não teve repercussão como a resposta dada por Bolsonaro. Os colegas do jornalista presentes no local alegaram que o Executivo teria se exaltado com perguntas sobre sua esposa e o caso Queiroz, mas no vídeo, a situação diverge do que foi relatado.",https://piaui.folha.uol.com.br/lupa/2020/08/24/verificamos-reporter-bolsonaro-visitaria-filha-cadeia/,
132,false,pt,,,,,,,
133,false,pt,,,,,,,
134,false,pt,,,,,,,
135,false,pt,,,,,,,
136,false,pt,,,,,,,
137,false,pt,,,,,,,
138,false,pt,,,,,,,
139,false,pt,,,,,,,
140,false,pt,,,,,,,
141,false,pt,,,,,,,
142,false,pt,,,,,,,
143,false,pt,,,,,,,
144,false,pt,,,,,,,
145,false,pt,,,,,,,
146,false,pt,,,,,,,
147,false,pt,,,,,,,
148,false,pt,,,,,,,
149,false,pt,,,,,,,
150,false,pt,,,,,,,
151,,,,,,,,,
152,,,,,,,,,
153,,,,,,,,,
154,,,,,,,,,
155,,,,,,,,,
156,,,,,,,,,
157,,,,,,,,,
158,,,,,,,,,
159,,,,,,,,,
160,,,,,,,,,
161,,,,,,,,,
162,,,,,,,,,
163,,,,,,,,,
164,,,,,,,,,
165,,,,,,,,,
166,,,,,,,,,
167,,,,,,,,,
168,,,,,,,,,
169,,,,,,,,,
170,,,,,,,,,
171,,,,,,,,,
172,,,,,,,,,
173,,,,,,,,,
174,,,,,,,,,
175,,,,,,,,,
176,,,,,,,,,
177,,,,,,,,,
178,,,,,,,,,
179,,,,,,,,,
180,,,,,,,,,
181,,,,,,,,,
182,,,,,,,,,
183,,,,,,,,,
184,,,,,,,,,
185,,,,,,,,,
186,,,,,,,,,
187,,,,,,,,,
188,,,,,,,,,
189,,,,,,,,,
190,,,,,,,,,
191,,,,,,,,,
192,,,,,,,,,
193,,,,,,,,,
194,,,,,,,,,
195,,,,,,,,,
196,,,,,,,,,
197,,,,,,,,,
198,,,,,,,,,
199,,,,,,,,,
200,,,,,,,,,
201,,,,,,,,,
202,,,,,,,,,
203,,,,,,,,,
204,,,,,,,,,
205,,,,,,,,,
206,,,,,,,,,
207,,,,,,,,,
208,,,,,,,,,
209,,,,,,,,,
210,,,,,,,,,
211,,,,,,,,,
212,,,,,,,,,
213,,,,,,,,,
214,,,,,,,,,
215,,,,,,,,,
216,,,,,,,,,
217,,,,,,,,,
218,,,,,,,,,
219,,,,,,,,,
220,,,,,,,,,
221,,,,,,,,,
222,,,,,,,,,
223,,,,,,,,,
224,,,,,,,,,
225,,,,,,,,,
226,,,,,,,,,
227,,,,,,,,,
228,,,,,,,,,
229,,,,,,,,,
230,,,,,,,,,
231,,,,,,,,,
232,,,,,,,,,
233,,,,,,,,,
234,,,,,,,,,
235,,,,,,,,,
236,,,,,,,,,
237,,,,,,,,,
238,,,,,,,,,
239,,,,,,,,,
240,,,,,,,,,
241,,,,,,,,,
242,,,,,,,,,
243,,,,,,,,,
244,,,,,,,,,
245,,,,,,,,,
246,,,,,,,,,
247,,,,,,,,,
248,,,,,,,,,
249,,,,,,,,,
250,,,,,,,,,
251,,,,,,,,,
252,,,,,,,,,
253,,,,,,,,,
254,,,,,,,,,
255,,,,,,,,,
256,,,,,,,,,
257,,,,,,,,,
258,,,,,,,,,
259,,,,,,,,,
260,,,,,,,,,
261,,,,,,,,,
262,,,,,,,,,
263,,,,,,,,,
264,,,,,,,,,
265,,,,,,,,,
266,,,,,,,,,
267,,,,,,,,,
268,,,,,,,,,
269,,,,,,,,,
270,,,,,,,,,
271,,,,,,,,,
272,,,,,,,,,
273,,,,,,,,,
274,,,,,,,,,
275,,,,,,,,,
276,,,,,,,,,
277,,,,,,,,,
278,,,,,,,,,
279,,,,,,,,,
280,,,,,,,,,
281,,,,,,,,,
282,,,,,,,,,
283,,,,,,,,,
284,,,,,,,,,
285,,,,,,,,,
286,,,,,,,,,
287,,,,,,,,,
288,,,,,,,,,
289,,,,,,,,,
290,,,,,,,,,
291,,,,,,,,,
292,,,,,,,,,
293,,,,,,,,,
294,,,,,,,,,
295,,,,,,,,,
296,,,,,,,,,
297,,,,,,,,,
298,,,,,,,,,
299,,,,,,,,,
300,,,,,,,,,
301,false,en,,,,Babysitter transported to hospital after inserting a baby in her vagina,"Cincinnati, Ohio | A 31-year old woman was admitted to the University of Cincinnati Medical Center yesterday after the 14-month old toddler she was babysitting got stuck in her vaginal cavity. Latifah Brown called 911 around 9:30 PM last night, reporting that she had a baby stuck in her vagina. The operator first assumed that she was giving birth at home and dispatched an ambulance to the site. The paramedics had quite a surprise when they arrived on the site and saw what was actually happening. One of the paramedics, Brian Whitmore, related the incident in an interview with WBNS-10 TV. The little boy wore a diaper and pyjamas, but he had his legs and abdomen stuck in the womans vagina. The paramedics spent more than an hour on the site trying to release the child from his difficult position but were unable to get the toddler out. I dont know how she got the child in there! We were both pulling as strong as we could and he wouldnt come out. Ms. Brown and the child were finally transported to the hospital, where doctors were able to separate them after a delicate operation. The young boy suffers from a dislocated hip, but doctors dont think he will suffer any sequelae from the incident. The babysitter was interrogated by police and confessed to deliberately inserting the child in her vaginal cavity. She explained that she was feeling depressed after her doctor told her she could never have children and wanted to know how it felt to give birth. Ms. Brown now faces a total of 11 criminal charges, including aggravated child neglect causing bodily harm, and could spend up to 65 years in prison. Her lawyer has asked for a psychiatric evaluation, claiming that she isnt fit to stand trial. Depending on the results of the evaluation, her trial could begin in June.",https://www.snopes.com/fact-check/babysitter-transported-to-hospital/,
302,false,en,,,,"FBI seizes over 3,000 penises during raid at morgue employees home","FBI agents made an astonishing discovery this morning while executing a search warrant at the residence of a Houston mortician: 3,178 embalmed human penises. The Federal Bureau of Investigation suspected 54-year old Dave Murray, an employee of the Harris County Morgue, of being implicated in an organ trafficking network. Investigating several reports of missing organs and body parts, dozens of agents raided his residence this morning, hoping to find evidence of his involvement in the crimes. What they found on the site was a lot more disturbing than what they expected, as the FBI spokesman Andy Ramirez described the scene in an interview with WNTV-4. There were shelves everywhere, filled with hundreds of glass jars. Each of them contained a penis floating in formalin. According to Agent Ramirez, the accused rapidly confessed everything as soon as he was arrested. He explained in great detail how he had been cutting off dead mens genital organs and collecting them for more than ten years. It took the FBI more than seven hours to gather all the organs and other pieces of evidence that were found on the site. A total of 53 criminal charges have already been filed against Mr. Murray and hundreds more could be filed over the next few days. An anonymous FBI source told WNTV-4 that the number of charges could reach over 3,000. Dave Murray will remain in custody for the moment as a psychiatric evaluation has been ordered to determine if hes fit to stand trial. If he is considered fit, he should appear in court in October for the beginning of the procedures.",https://www.snopes.com/fbi-seizes-3000-penises-raid-morgue-employees-home/,
303,false,en,,,,"Charles Manson to be released on parole, to Johnson County, TX","Giant Squid Washes Ashore on Lake Michigan Michigan DNR were called to Leland to the report of a giant squid which had washed ashore. Michigan DNR Marine Biologist Dr. Debra Polowotski arrived at Good Harbor Bay and confirmed the 21 foot-long giant squid to be a very rare fresh-water species of genus Architeuthis. We thought they were already in Lake Erie, we had no idea they were in Lake Michigan. This is first time theres been an actual specimen recovered, so this is very exciting, she said. It is believed that a few of the squid escaped from the Cleveland Sea World complex during the great Northeast blackout of 2003 when they were very young, and somehow made it into Lake Erie. According to Dr. Polowotski, the squid were kept contained in Lake Erie, as the Detroit River is too narrow and shallow for the squid to swim upstream. They are intimidated by closed-in spaces. They need a lot of room. You have to remember that this is a very big animal, she said. Dr. Polotwotski also confirmed that the squid is a female and further examination of the corpse indicated that it had recently laid eggs. Hopefully the walleye can keep the tiny-giant squid population under control, else there is some cause for concern, said Dr. Polowotski. Boaters and swimmers really need to exercise some caution. The animal was discovered by Bob Ritchie and his sister Jill, both of Romeo. We were just, you know, taking an evening walk along the beach, heading out to the sandbar when we stumbled across it, said Bob. We were singing, drinking whiskey out of the bottle, not thinking about tomorrow. But something like this really does make you stop and think, he said. DNR officials removed the animal from the beach and took it to an undisclosed location for further study.",https://www.snopes.com/fact-check/parole-call/,
304,false,en,,,,Police: Chester Bennington Was Murdered,"Police have reportedly launched a murder investigation into Chester Benningtons death with insiders believing it is extremely likely the Linkin Park frontman was killed in eerily similar circumstances to his close friend Chris Cornell. FOUL PLAY SUSPECTED Detectives are looking into whether Chester Bennington was murdered, with the death scene later arranged to resemble a suicide. They have put a team of investigators in place and are refusing to rule out a criminal homicide charge. [UPDATE: Chester Benningtons Family & Friends Claim Media Guilty Of Murder Cover Up] Murders are sometimes made to look like suicides. We think he was murdered, we just have to find out who was behind it, said a police source. The Los Angeles County Medical Examiners office confirmed the 41-year-old nu-metal icon was found dead, but refused to provide details, with the agencys chief of operations, Brian Elias, remaining tight-lipped about whether media reports of suicide are accurate. We are investigating all angles, he said. Shocked and heartbroken, but it's true. An official statement will come out as soon as we have one.  Mike Shinoda (@mikeshinoda) July 20, 2017 SUSPICIOUS CIRCUMSTANCES CONFIRMED Bennington, who sang at Chris Cornells recent funeral after becoming close to the Soundgarden frontman in recent years, was reportedly working with Cornells foundation to prevent the sexual exploitation of vulnerable children. The Linkin Park frontman, who was the father of six children, and was also the godfather to Chris Cornells son, was on record talking about the long-term emotional fallout of being sexually abused by an older male as a child. If I think back to when I was really young, to when I was being molested, to when all these horrible things were going on around me, I shudder, he told the metal magazine Kerrang! in 2011. Now investigators believe that the deaths of Cornell and Bennington  who died on Cornells birthday  may be linked. The parallels between the two deaths are astonishing. The close friends, who were working on exposing notorious entertainment industry pedophiles, died in the same way  with Benningtons death taking place on what would have been Cornells 53rd birthday. HISTORY REPEATS  SAME OLD DIRTY TRICKS Close friends of Cornell say that he was shown a black book that included the name of one of his professional associates. After setting up his foundation and investigating further, Cornell was close to exposing a network of pedophiles working within the entertainment industry  a dangerous job that he considered his duty. But his friends believe he was taken out before he finished the job. I am in tears.Chester just told me how happy he was..He was such a sweet and talented manIfeel so sad for his family,band mates and fans  Nikki Sixx (@NikkiSixx) July 20, 2017 The official investigation into Chris Cornells death is closed, but his widow and many of his fans are unsatisfied with the ruling by police and medical examiners that the Soundgarden frontman committed suicide. Detroit police wrapped up their investigations quickly and the Wayne County Medical Examiners Office ruled the death a suicide, but investigators are claiming that unexplained gaps in the official timeline of Cornells final moments and suspicious inconsistencies in the records suggest that Cornells death was not suicide at all, but a premeditated homicide and cover up. Investigator Randy Cody is among those questioning the suicide ruling. He points to perceived timeline gaps, forensic questions and what he says are two signs that Cornell had a head wound that was not mentioned in autopsy reports. Speaking to Detroit Free Press, he referenced Detroit police scanner audio in which a medic is heard saying: patient did have an exercise rubber band around his neck, suggestions of possible strangulation, trauma to the back of the head, history of depression. Patient is cool to the touch in all areas at this time. Cody also questions whether medics really broke so many of Cornells ribs in efforts to resuscitate him. You mean these medics did nine rib fractures (during CPR)? Im not buying it, said Cody, who also believes Cornell was killed because he was about to expose a child sex ring. Chester had 6 kids. If anyone out there thinks the world is better without you. You are so unspeakably wrong on every level. Get help plz  OneRepublic (@OneRepublic) July 20, 2017 UNANSWERED QUESTIONS In May, Chester Bennington tweeted, As of today, my lifes purpose is one of love and understanding. The world needs to change and that change comes from within. Hate, pride, vengeance and fear are the plague of the earth. Love, kindness, compassion, empathy and service to others are the cure. He added a challenge to his followers on Twitter, Lets all choose to be a part of the cure. If we look outside ourselves to find love and peace we will ultimately fail. It has to come from within. Lead by example. Chester Bennington was a mature, well-adjusted man who had exorcised his demons and had dedicated the rest of his life to fighting for others  including his six children and his godson, Christopher Cornell  and exposing the pedophile ring in entertainment industry. However evil forces seem determined to shut these kind of people down. As details of his death emerge, it is worth keeping an eye on who pushes hardest with the suicide angle and attempts to shut down anyone who raises questions. They may be involved in the cover-up.",https://www.snopes.com/fact-check/chester-bennington-and-chris-cornell-murdered/,
305,false,en,,,,Female Legislators Unveil 'Male Ejaculation Bill' Forbidding The Disposal Of Unused Semen,"WASHINGTON, DC (By J. McConkey)A group of leading female legislators have enacted a new bill that forbids American men from disposing of unused sperm, requiring them to bring any recreational semen to a nearby fertility clinic. According to noted alternative facts specialist, Stephanie Yorke, sperm is intended for procreation only and not to be wasted on pleasure: Any sperm not being used for the purpose of procreation must be immediately donated to a sperm bank, Yorke warned. Failure to do so will lead to hefty fines and ultimately, incarceration, under the new Level Playing Field Bill. BREAKING: Trump Reveals Plans To Build Bridge With Russia; Insists Putin Will Pay Later In response, leading male medical academics have raised concerns that refraining from masturbation would be hazardous to mens testicular health, increasing their chances of prostate cancer. Dr. David Ambrose hit out at the bill, claiming it put American men in the very difficult position of having to father and immediately surrender a child, everytime they ejaculate. He claims this will have very negative effects on mens long-term mental health. Basically, men have been put in a position of having to choose between their health and enjoyment and having to give away their child if theyre not having sex for procreation, Dr. Ambrose said. Its deeply disturbing and quite invasive to the most personal part of a mans life, he added. Not only that, but if they dont have a safe or legal way to dispose of the semen, they may resort to more harmful and unhygienic ways of getting rid of it. SEE MORE: Obama Wakes Up To 37 Missed Calls From Oval Office On First Day As Regular Citizen One 15 year old boy in Ohio, with severe pelvic and testicular congestion which if untreated could prove fatal, has begged doctors to allow him to ejaculate and dispose of his secretions without having to donate his sperm. His physician, Dr. Sheila Burton, has repeatedly explained to the boy that his unconceived child is more important than his own life, and he must either endure the pain or face giving away his unborn child. When asked why women in government had the right to make this decision on behalf of men or why the government should be regulating mens reproductive rights at all, the female officials replied, sorry, it came from above. Men exist to produce babies. If they want to experience pleasure, theyll just have to endure the consequences. We wish there was another way, we truly do, but our hands are tied. God wants what she wants. What do you think of the Male Ejaculation Bill? Join the debate on Facebook and Twitter, or support us by donating as little as $1 to our Patreon page!",https://www.snopes.com/fact-check/unused-semen-bill/,
306,false,en,,,,President Trump Orders the Execution of Five Turkeys Pardoned by Obama,"WASHINGTON, D.C.  In another sweeping move aimed at undoing the perceived damage done by the Obama administration, President Donald J. Trump signed an executive order on Tuesday directing the Department of Justice to revoke all sixteen Thanksgiving Day turkey pardons issued by the former president during his eight years in office. After reviewing the decisions made by the previous administration, President Trump has determined that a number of turkey pardons issued by Barack Obama were done so in a manner that was both deceitful and hazardous to the American people, White House Press Secretary Sean Spicer announced on Tuesday. This morning, the president once again used his executive powers to see to it that justice is served and that the surviving creatures will be destroyed. Spicer said very little is known about the true origins of the sixteen turkeys or why they were specifically singled out by former President Barack Obama. There are a lot of obvious questions we just dont have the answers to. Were they connected to radical Islamic terrorism? Black Lives Matter extremists? We cant be sure, he said. All we know is they were sentenced to death and Obama took it upon himself to meddle in the independent judicial process. Of the sixteen turkeys pardoned by Obama, all but five are deceased. These birds, despite their deaths, will have their pardons revoked posthumously during a ceremony in the Rose Garden, Secretary Spicer explained. The remaining birds  Tater, Tot, Abe, Honest, and Cheese  are scheduled to be remanded into federal custody on Friday before they are turned over to officials from the Federal Bureau of Prisons who are under orders to execute the turkeys by firing squad. The annual Thanksgiving Day turkey pardon dates back to 1863 when President Abraham Lincoln first granted clemency to his sons beloved pet turkey which the First Family had intended to feast on for Thanksgiving dinner.",https://www.snopes.com/trump-turkey-pardons-reversed/,
307,false,en,,,,Elderly woman accused of training her 65 cats to steal from neighbors,"Columbus, Ohio | An 83-year old woman was arrested this morning and accused of training dozens of cats to steal jewelry and other valuables from her neighbors. The Columbus Police Department opened an investigation on Ruth Gregson and her 65 cats in October after several neighbors reported small objects being stolen from their homes. Several victims reported being visited by Ms. Gregsons cats before noticing the disappearance of several shiny objects, like valuable cutlery and pieces of jewelry. Despite their skepticism, investigators began a surveillance operation and were amazed by what they discovered. According to Columbus Police Chief Kim Jacobs, dozens of cats were constantly coming and going, bringing home anything that shined. She was like Fagin in Oliver Twist, but she was using cats as thieves instead of children. In less than three hours of surveillance, the detectives saw the cats bring home more than a hundred objects. Upon searching Ms. Gregsons house, investigators found $650,000 worth of jewelry and precious metal among piles of worthless shiny baubles. A total of 65 adult cats and 17 kittens were found on the site and entrusted to the Columbus Humane Society. Chief Jacobs says the elderly woman confessed to training her cats to steal, saying the felines had to earn their meals. She would only feed the animals if they brought home valuables, so the animals had to steal every day in order to survive. Most were voluntarily malnurished so they would easily gain the neighbors pity and be allowed inside their houses. According to the Columbus Police, Ms. Gregsons animals could have stolen from more than 5,000 houses and apartment in the area, and investigators invite possible victims to contact them. While Ms. Gregson is the first person in American history to be accused of training cats to steal, this isnt the first time that animals are trained to commit crimes. In 2009, a surveillance that caught a monkey stealing hundreds of dollars worth of plants from a Texas nursery. At the time, the police and store owners had hypothesized that the monkey had been trained to take the plants and hand them over a fence to a waiting human accomplice. In 2013, a Chicago court sentenced a man to five years in prison for training ferrets to steal cell phones from people on the street and on public buses.",https://www.snopes.com/fact-check/did-elderly-woman-train-cats-to-steal/,
308,false,en,,,,Couple hospitalized after man gets his head stuck in his wifes vagina,"A couple was transported to the hospital in a very awkward position last night after a man somehow got his head stuck in his wifes vagina during a strange sexual game. Tom and Janis Morrison, a young couple from the small town of Greensboro in Alabama, called 911 around 10:00 pm last night to ask for an ambulance. Samantha Irving, the operator who took the call, says she thought it as a joke when he explained the situation. The woman told me that her husband had fallen and that his head was now stuck in her vaginal cavity. I really thought that it was a group of teenagers making a prank call. Despite Ms. Irvings doubts, she sent an ambulance on the site and the paramedics rapidly realized that the situation was in fact very serious. Bill Austin, one of the paramedics who transported the couple, claims they were lying naked on their bed and partially covered in blood. The woman kept screaming out in pain whenever the guy moved, but he had half of his face buried in there and he looked like he was going through Hell! The couple was transported to the nearby Hale County Hospital, where doctors were able to separate the couple. Ms. Morrison suffered from severe internal bleeding but is now stable, while her husband has suffered only a few scratches and bruises. According to doctors, both could also suffer from post-traumatic stress syndrome. Incidents like this one are, indeed, quite unusual, but hundreds of couples are admitted to the hospital every year in the U.S. after getting stuck together during sexual intercourse. According to data collected by the U.S. Department of Health and Human Services, 3,213 couples were hospitalized for such problems across the country in 2015 and 3,789 in 2016. According to the same data, the Morrisons are the first couple to be hospitalized for a head stuck inside a vaginal cavity since October 2007.",https://www.snopes.com/fact-check/man-head-stuck-wife/,
309,false,en,,,,Colorado: Hunter claims he was sexually assaulted by a sasquatch,"Darrel Whitaker from Glenwood Springs in Colorado claims a sasquatch attacked him and attempted to rape him while he was walking in the woods. The 57-year-old man was walking to his hunting cabin on Sunday to see if it had suffered any damage during the winter. All of a sudden, a large gorilla-like creature dropped from a tree in front of him and punched him in the face. It was at least 8-foot tall and its punches hurt like hell! I was knocked right out at the first blow! While Mr. Whitaker was trying to recover from the attack, the large humanoid creature began to tear his clothes while letting out some terrifying howls. When I regained consciousness, he had already torn my pants and was tearing through my underwear. I stabbed him in the shoulder with my hunting knife, and that made him run away. Mr. Whitaker immediately reported the attack to both the Glenwood Springs Police Department (GSPD) and the Colorado Parks and Wildlife agency and a joint investigation has been launched. Darrel Whitaker is convinced that the creature who attacked him was a sasquatch, but the GSPD investigators say its more probable that the attacker is simply a particularly large and hairy man. They are currently interrogating nearby residents to see if anyone noticed an individual corresponding to the description of the suspect. According to the victim, the attacker measure around 8-foot tall and is extremely hairy. He has brown hair, dark brown eyes, and extremely large feet. If you possess any information concerning the suspect, please contact the Glenwood Springs Police Department or the Colorado Parks and Wildlife agency.",https://www.snopes.com/fact-check/colorado-hunter-sasquatch/,
310,false,en,,,,White Baseball Players Kneel in the 50's to protest Black Lynchings,"Greensburg clown found eating a live cat. Late last night Greensburg police received a phone call from a worried resident saying ""she heard very concerning sounds coming from an alley way near her house"". Upon arrival officers instantly heard the noise she was talking about but never expected what they where about to see. Upon investigation they found a 21 year old male dressed as a clown eating a live cat who's legs were zip tied together. The cat was still crying for help as the individual was seemingly eating around the vital spots prolonging it's death. When he noticed the officers he started petting the cat and told the officers ""curiosity killed the cat, I wanted to see if it tasted like Chinese food."" He was non resistant during arrest however did not have identification when asked his name he always replied ""furball munchinsrein the clown"". In the holding cell it was reported he kept calling to a female officer ""here kitty kitty kitty"" she eventually approached him and said what he reportedly said ""I wonder if you taste like Chinese food come on just let me get one little bite"" and continued to bite at the cells bars. He is now in a high security prison for the criminally insane. It was reported that in the asylum he bit open his own fingers and painted himself as a clown with his own blood and refuses to answer questions and instead meows. His trial is on the 31st however police say they doubt he will ever be allowed back into society.",https://www.snopes.com/fact-check/baseball-players-kneeling-protest-1950s/,
311,false,en,,,,Clint Eastwood Death Hoax,"Clint Eastwood, more famous for westerns than politics, is still one of the most beloved figures in conservative circles. With his unwavering love for the conservative movement and his hatred for snowflakes, Eastwood made a mark that will never wash away.The Orange County Sheriff confirmed this morning that Clint Eastwood was found deceased at his home in Brentwood, bringing to an end a life that will never be forgotten and leaving behind a legacy that will live forever. The coroner reports that it appears Eastwood died of natural causes. There is no word yet on funeral arrangements.",https://www.snopes.com/fact-check/clint-eastwood-death-hoax/,
312,false,en,,,,"Did a Study Show That Hillary Clinton Received More Than 800,000 Votes from Non-Citizens in the 2016 Election?","In spite of substantial public controversy, very little reliable data exists concerning the frequency with which non-citizen immigrants participate in United States elections. Although such participation is a violation of election laws in most parts of the United States, enforcement depends principally on disclosure of citizenship status at the time of voter registration. This study examines participation rates by non-citizens using a nationally representative sample that includes non-citizen immigrants. We find that some non-citizens participate in U.S. elections, and that this participation has been large enough to change meaningful election outcomes including Electoral College votes, and Congressional elections. Non-citizen votes likely gave Senate Democrats the pivotal 60th vote needed to overcome filibusters in order to pass health care reform and other Obama administration priorities in the 111th Congress.",https://www.snopes.com/fact-check/hillary-clinton-800000-votes-non-citizens/,
313,false,en,,,,Gates of Heaven Photograph,"VST image of the star-forming region Messier 17. The first released VST image shows the spectacular star-forming region Messier 17, also known as the Omega Nebula or the Swan Nebula, as it has never been seen before. This vast region of gas, dust and hot young stars lies in the heart of the Milky Way in the constellation of Sagittarius (The Archer). The VST field of view is so large that the entire nebula, including its fainter outer parts, is captured  and retains its superb sharpness across the entire image. The data were processed using the Astro-WISE software system developed by E.A. Valentijn and collaborators at Groningen and elsewhere.#L",https://www.snopes.com/fact-check/gates-of-heaven/,
314,false,en,,,,Warning Issued by Thailand About HIV in Canned Food?,"Related to the recent spread of rumours circulated via text messages alerting recipients that canned food, particularly canned fruits, manufactured in Thailand were contaminated with HIV virus.The Embassy wishes to inform that the circulated message is a hoax with no credible evidences to support such accusation. Related Thai agencies, including the Ministry of Commerce, Ministry of Agriculture and Cooperatives, and Food and Drug Administration of Thailand, had announced that Thai canned products have been thoroughly inspected and are certified according to international standards (GMP and HACCP) before the products could be shipped out. In fact, the heat treatment during the processing method will eliminate all harmful microbes and other viruses that may existed. Moreover, HIV virus needs a human host cell to live and it does not live long outside the human body. Therefore, it is not possible that canned products are contaminated with HIV as claimed. In a separate statement, Mr. Roy Sparringa, head of Indonesian Food and Drug Monitoring Agency (BPOM) also said that the message is not true, have long been circulated, and misleading and confirmed that BPOM has never found the said contamination. The message may aims to discredit the Thai food exporter and Thai canned fruits industry. Similar messages were also circulated in Brunei Darussalam and Malaysia in 2013.",https://www.snopes.com/fact-check/hiv-in-canned-food-warning/,
315,false,en,,,,Death row inmate eats an entire Bible as his last meal,"Atmore, Alabama | When the prison staff asked 33-year Jeremy Morris if he wanted anything special for his last meal, he answered: I just want a Bible. The prison guards of the William C. Holman Correctional Facility thought he wanted to pray and repent, so they gave him an old copy of the King James Bible. Against all expectations, the condemned murderer began tearing up the holy book and eating it. It took hours of chewing and swallowing small pieces of paper, but Mr. Morris ate the totality of the 1200-page book, including the cover. Walter Henri, the prison guard who handed him the old and worn out Bible, says the inmate seemed to savor every bite. He kept tearing pieces from his Bible and eating them like they were potato chips! Holman Prison director, Frank Davis, says the staff decided to let the prisoner eat the Bible because it didnt violate the establishments last meal policy. In most states and various countries where the death penalty is legal, its customary to give sentenced prisoners a special last meal at their request. Restrictions do apply, concerning mostly the legality, the accessibility and value of the meal. Despite its unusual nature, Mr. Morris choice of meal was locally accessible and worth less than 40$, making it conform to the rules of Alabama correctional facilities. Jeremy Morris is expected to be executed tomorrow for the killing of two Catholic nuns in 2007.",https://www.snopes.com/inmate-bible-last-meal/,
316,false,en,,,,Wisconsin to Eliminate All Food Assistance Programs Through 2019,"Monthly SNAP Participation Data. Nationally, the average SNAP participation level fell by 1,944,898 persons to 39,604,428 in April 2018 compared to the prior April. Participation in Massachusetts increased 1.6%, while caseloads in Alaska, Nevada, and New Mexico held steady with changes of less than 1 percent over April 2018. Participation declined in all other states and the District of Columbia. (Rhode Islands participation data are not reported because the state is in the process of revising its data.). Drops in participation largely reflect improvement in the unemployment rate as well as loss of eligibility for some unemployed and underemployed adults. Nine of the ten states with the greatest percentage one-year caseload declines in April 2018 either had no area waivers (NC, WY, SC, KS, IN, ME) or only partial area waivers (AZ, UT, ID) of the three-month time limit on SNAP benefits for able-bodied adults (aged 18 to 50) without dependents who do not work sufficient hours each week. Illinois (6.2 percent), Kentucky (4.1 percent), and Maine (3.7 percent) saw the largest declines in participation over the previous month, while another 24 states experienced one-month declines between 1 and 3 percent. The caseload increased slightly in Alaska, Massachusetts, Florida, and Georgia.Read more about SNAP trends.",https://www.snopes.com/fact-check/wi-to-eliminate-food-assistance/,
317,false,en,,,,Hillary Clinton Wore Secret Earpiece During Commander-in-Chief Forum,"It was a high-stakes political moment, far from the chummier confines of the Today show and, for Matt Lauer, NBCs stalwart of the morning, a chance to prove his broadcasting mettle on the presidential stage.The consensus afterward was not kind.Charged with overseeing a live prime-time forum with Donald J. Trump and Hillary Clinton  widely seen as a dry run of sorts for the coming presidential debates  Mr. Lauer found himself besieged on Wednesday evening by critics of all political stripes, who accused the anchor of unfairness, sloppiness and even sexism in his handling of the event. Granted 30 minutes with each candidate, who appeared back-to-back at the Intrepid Sea, Air & Space Museum in Manhattan, Mr. Lauer devoted about a third of his time with Mrs. Clinton to questions about her use of a private email server, then seemed to rush through subsequent queries about weighty topics like domestic terror attacks.",https://www.snopes.com/fact-check/hillary-clinton-secret-earpiece/,
318,,,,,,,,,
319,,,,,,,,,
320,,,,,,,,,
321,,,,,,,,,
322,,,,,,,,,
323,,,,,,,,,
324,,,,,,,,,
325,,,,,,,,,
326,,,,,,,,,
327,,,,,,,,,
328,,,,,,,,,
329,,,,,,,,,
330,,,,,,,,,
331,,,,,,,,,
332,,,,,,,,,
333,,,,,,,,,
334,,,,,,,,,
335,,,,,,,,,
336,,,,,,,,,
337,,,,,,,,,
338,,,,,,,,,
339,,,,,,,,,
340,,,,,,,,,
341,,,,,,,,,
342,,,,,,,,,
343,,,,,,,,,
344,,,,,,,,,
345,,,,,,,,,
346,,,,,,,,,
347,,,,,,,,,
348,,,,,,,,,
349,,,,,,,,,
350,,,,,,,,,
351,,,,,,,,,
352,,,,,,,,,
353,,,,,,,,,
354,,,,,,,,,
355,,,,,,,,,
356,,,,,,,,,
